RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe)
1.53393,12.3,0.0,1.0,70.16,0.12,16.19,0.0,0.24,0.29861102106108994,0.036857976364853745,-0.8209847673829905,-0.8458172709336392,-0.08303794727754935,0.43061168365198854,0.036857976364853745,-0.20173955868631202,0.9647326178866098,0.7427491727036695,0.7119037480236656,0.9893069331007505,-0.9768340629724198,0.9647326178866098,0.9996523154984469,0.5403023058681398,0.5019351208712283,0.9928086358538663,-0.8860525632323336,1.0,0.9713379748520297,-0.45659599017733227,0.43568244627671204,-0.08864309536611975,0.5403023058681398,0.32479628443877623,0.3947858030930766,-0.04378397239385713,0.5019351208712283,0.28195838837540566,-0.824183878421875,0.9928086358538663,0.9358968236779348,-0.8860525632323336,-0.7504611808252095,0.9713379748520297
1.52222,14.43,0.0,1.0,72.67,0.1,11.52,0.0,0.08,-0.9703173413232367,0.048557225116674596,-0.814242806804362,0.35675558749886166,-0.05140101212465018,0.8889039441670943,0.048557225116674596,-0.031418501923877525,-0.2886658352040571,-0.9616163069669229,0.6489488382546884,-0.38280720767428694,0.6842228795055714,-0.2886658352040571,-0.36425531546343326,0.5403023058681398,-0.9157727188827872,0.9950041652780257,0.5007159772707912,1.0,0.9968017063026194,-0.15677790116395507,0.4535961214255773,0.9989250756942408,0.5403023058681398,0.47132836417373997,-0.8710949047148321,-0.8062554663025244,-0.9157727188827872,-0.8807423311097222,0.5846314504470894,0.9950041652780257,0.9838436927881214,0.5007159772707912,0.5682896297679736,0.9968017063026194
1.51818,13.72,0.0,0.56,74.45,0.0,10.99,0.0,0.0,-0.8916664222283543,0.05259205229947077,-0.4858921938213108,0.8419245488082279,0.05259205229947077,0.9983074038961451,0.05259205229947077,0.05259205229947077,0.40517198543356203,-0.14234789107731366,0.978978316856836,0.40517198543356203,0.9119677464221608,0.40517198543356203,0.40517198543356203,0.8472551110134161,0.5831270522374824,1.0,-0.005574258696310301,1.0,1.0,0.9255829342694717,0.8472551110134161,0.526455126081828,0.8472551110134161,0.8472551110134161,0.5831270522374824,-0.8156188499735801,0.5831270522374824,0.5831270522374824,-0.005574258696310301,1.0,1.0,-0.005574258696310301,-0.005574258696310301,1.0
1.52664,11.23,0.0,0.77,73.21,0.0,14.68,0.0,0.0,0.9819533236120888,0.044141978997776325,-0.6637666954900407,0.7890202565588755,0.044141978997776325,-0.8782162018142546,0.044141978997776325,0.044141978997776325,0.23228444425427927,0.8438539587324921,-0.9275470813848845,0.23228444425427927,0.7128387143192665,0.23228444425427927,0.23228444425427927,0.7179106696109434,-0.5789394232697471,1.0,-0.5165638642860119,1.0,1.0,0.15198138779988032,0.7179106696109434,-0.966911577546057,0.7179106696109434,0.7179106696109434,-0.5789394232697471,0.9972191349903973,-0.5789394232697471,-0.5789394232697471,-0.5165638642860119,1.0,1.0,-0.5165638642860119,-0.5165638642860119,1.0
1.52739,11.02,0.0,0.75,73.08,0.0,14.96,0.0,0.0,0.9998198735471238,0.043392697702244014,-0.6492467660084301,0.7032528594347259,0.043392697702244014,-0.7113165887244512,0.043392697702244014,0.043392697702244014,0.024423283715361826,0.6993056768682907,-0.7498231053016198,0.024423283715361826,0.6620400950622384,0.024423283715361826,0.024423283715361826,0.7316888688738209,-0.679754133874986,1.0,-0.733075665800043,1.0,1.0,0.002572637802029752,0.7316888688738209,-0.9999979258619931,0.7316888688738209,0.7316888688738209,-0.679754133874986,0.997158337104645,-0.679754133874986,-0.679754133874986,-0.733075665800043,1.0,1.0,-0.733075665800043,-0.733075665800043,1.0
1.52777,12.64,0.0,0.67,72.02,0.06,14.4,0.0,0.0,-0.030598282201380785,0.04301305250297435,-0.5866967084911437,-0.2760263356977978,-0.01697285818184445,-0.9759396078958945,0.04301305250297435,0.04301305250297435,0.9972905811615752,0.7360164495269486,-0.986744619690411,0.991084871814253,-0.33014996545567954,0.9972905811615752,0.9972905811615752,0.7838216658808492,-0.972133273435337,0.9982005399352042,-0.25981735621375585,1.0,1.0,-0.9075561698244908,0.7451744023448704,-0.8033104204822067,0.7838216658808492,0.7838216658808492,-0.9844412531709725,0.02619902823342388,-0.972133273435337,-0.972133273435337,-0.3172545344270358,0.9982005399352042,0.9982005399352042,-0.25981735621375585,-0.25981735621375585,1.0
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0.0,0.14,-0.7458120767586733,0.5944093992231542,-0.9349519752150096,0.23915221962721994,-0.49525095176081524,-0.9541042412379942,0.05185306206771487,-0.08800965928185647,0.011240168559593833,-0.550391482251953,-0.37444482962630765,0.10696192793604244,-0.9488734887066876,0.6265875942814481,0.5117039924531475,0.3687008514617332,0.5555464447807561,-0.30733286997841935,0.8646361593052119,-0.7722588196467437,-0.6760501726952918,-0.01742647722135918,-0.2563109082275227,-0.9989776578286707,0.3058169083782893,0.169967142900241,-0.6498806235185977,0.6046985582788863,-0.9572750755999184,-0.9075561698244908,-0.7992332368822163,0.8419009751622688,0.7583618759905082,-0.3485450521612564,-0.4759275350333112,0.9902159962126371
1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0.0,0.0,-0.46293458975304713,0.7004879695023335,-0.9076595770395353,0.13066791469709402,-0.5207025657427271,-0.8659787682019553,0.05230245142871808,0.05230245142871808,-0.2072465851011828,-0.1522387756638648,-0.7537815793026528,0.42337454445066547,-0.8955419988363259,0.8609666164623064,0.8609666164623064,0.4328131444694521,0.5303556439480402,-0.1419083207836734,0.9861923022788637,-0.6760501726952918,-0.6760501726952918,-0.19614731702428378,-0.21745242068136467,-0.9810046215940664,0.371659872260533,0.371659872260533,-0.708540182623666,0.6884772330708936,-0.9832349658473986,-0.9832349658473986,-0.9230819841240738,0.8253356149096783,0.8253356149096783,-0.5446891134684134,-0.5446891134684134,1.0
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0.0,0.0,-0.7112627917198879,0.6412076726665168,-0.957343385845192,0.07097292156599161,-0.4418534257827211,-0.9309895464414668,0.052312437739003896,0.052312437739003896,0.021238808173646012,-0.5669784286603413,-0.5677729964669367,0.21546397609860915,-0.954996431889142,0.6647558386752103,0.6647558386752103,0.4860908862879409,0.6434678425736509,-0.30733286997841935,0.9224682739361195,-0.7327735548521205,-0.7327735548521205,-0.11715767410594655,-0.2659638756089804,-0.982895383053711,0.23847605343372313,0.23847605343372313,-0.806038117034695,0.5221648176163576,-0.9923996959342071,-0.9923996959342071,-0.8052033853057,0.8727445076457513,0.8727445076457513,-0.4132483386740275,-0.4132483386740275,1.0
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0.0,0.1,-0.5819488273269284,0.6487197933414501,-0.9773371111977857,0.02086112726284679,-0.47722452642068586,-0.9196876639485749,0.052482204212666465,-0.04747582037600634,-0.13831473848192571,-0.4906478210147381,-0.7337316084754496,0.3402351367556043,-0.9042618430663237,0.7815627107880266,0.7153794036061152,0.5626691534050323,0.67356389833507,-0.2593885027896261,0.9371691958992333,-0.7259323042001402,-0.6536436208636119,-0.08731602611851305,-0.3794517647881545,-0.95673756308306,0.16010431155483126,0.0607588812193859,-0.8119163530990349,0.5050046333370052,-0.9973097044566144,-0.9850092050037352,-0.8447074629185176,0.8525245220595057,0.7960837985490559,-0.4403768442844543,-0.5278085365487928,0.9950041652780257
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,-0.8911679205229939,0.4659349899927265,-0.9828464882241116,-0.2477405051208994,-0.5532691409400583,-0.99961643600734,0.05369049794819693,0.05369049794819693,0.12094359992847765,-0.9842062871787036,-0.5759763225591128,-0.2209935185048078,-0.9244717749141217,0.40517198543356203,0.40517198543356203,0.701579055431586,0.9421608007687718,-0.38239691771268025,0.5349306910159652,-0.8585264337421017,-0.8585264337421017,0.04255978181860008,-0.7702312540473075,-0.9650343229592008,-0.23692904868467468,-0.23692904868467468,-0.9033115553130557,-0.1697861520858063,-0.9807303252369309,-0.9807303252369309,-0.6178601819419246,0.8020957578842927,0.8020957578842927,-0.026015430579440828,-0.026015430579440828,1.0
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0.0,0.29,-0.6284532104843573,0.4298629841561782,-0.9955039116573104,0.21754901885156702,-0.5612817301390977,-0.9925730615504748,0.05403998982126578,-0.23375089447264913,-0.3323174380458635,-0.6387196101514878,-0.5344002117592606,0.18607606500180907,-0.7892874997965015,0.7427491727036695,0.5202698824223806,0.44180619030570545,0.7166729829906888,-0.4099406389623056,0.6244488634114612,-0.8783450073588739,-0.7049757691956577,0.23048166007764098,-0.5722145708524368,-0.9908714224492674,0.040785011241591035,-0.24663230996883403,-0.6031363677563871,0.43441377870094716,-0.9628668191752097,-0.8454607572525785,-0.7352384205988414,0.7960837985490559,0.5897880250310983,-0.17511085919081024,-0.4493328062808372,0.9582438755126972
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,-0.8071763732913667,0.36546379802545387,-0.9880003118982124,0.13864457557181142,-0.5528025727806887,-0.9986616793117548,0.05424968177029548,0.05424968177029548,-0.1482115409827934,-0.7788517879778466,-0.3744448296262945,-0.06279172292408353,-0.8910475262968056,0.5456519927727256,0.5456519927727256,0.3217820292497218,0.8128450723939303,-0.4815206960416738,0.5093469138057548,-0.9096285273579445,-0.9096285273579445,0.09244047741847605,-0.5134528123039594,-0.9999863651841218,0.10062573338693172,0.10062573338693172,-0.6723858681190917,0.29493484853361146,-0.9813624040138367,-0.9813624040138367,-0.6787200473200125,0.8020957578842927,0.8020957578842927,-0.10581987174621767,-0.10581987174621767,1.0
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0.0,0.0,-0.5901729468244725,0.5363031993122337,-0.954400070180507,0.090887045155901,-0.5034988842374534,-0.8709509354346491,0.05233241034388057,0.05233241034388057,-0.2655357653126658,-0.4194442794944119,-0.6770877259016637,0.3023593987747328,-0.9488734887066876,0.775285470129288,0.775285470129288,0.3593870904325897,0.7236111271494744,-0.3638417096768584,0.9262828155547176,-0.8148028117859125,-0.8148028117859125,-0.10722084852347653,-0.32328956686350335,-0.9507275640659079,0.2481754516523729,0.2481754516523729,-0.7495800213847379,0.6513690257679322,-0.9897402614514161,-0.9897402614514161,-0.9111302618846769,0.8364626499151869,0.8364626499151869,-0.536275638567084,-0.536275638567084,1.0
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,-0.30454724540685313,0.33748232209802453,-0.9999876860599461,0.6045514485517858,-0.5528942337841769,-0.9925852215855279,0.054139843428115064,-0.15520372428734053,-0.7234313599131941,-0.40120598210610053,-0.48275510834015173,0.5372447313175408,-0.5138338333088781,0.9346121234252918,0.8399369017140279,0.4328131444694521,0.45201234267200896,-0.5075931258152773,0.5433527633267751,-0.9216800341052034,-0.8205593573395608,0.6835188747617643,-0.6359228165940027,-0.9747445446749897,-0.04918382191417055,-0.2563109082275227,-0.22547187812892727,0.7703483730842078,-0.7626675025278824,-0.6110824591457326,-0.7284236861977681,0.8020957578842927,0.6599831458849822,-0.17511085919081024,-0.3765027618802833,0.9780309147241483
1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0.0,0.0,-0.5726240476196875,0.337708232024246,-0.9895459422716562,0.5050523691111717,-0.4847468126660787,-0.9816069862552272,0.053900193864028584,0.053900193864028584,-0.48709431472998677,-0.5420150349464445,-0.3181694543738759,0.3402351367556043,-0.7892874997965015,0.7877617958269866,0.7877617958269866,0.30278266187032354,0.5555464447807443,-0.5748239465332692,0.60073942634101,-0.9216800341052034,-0.9216800341052034,0.4728942536240767,-0.452176162140912,-0.9879772279808662,0.09067162446430967,0.09067162446430967,-0.41453098325609555,0.7375177588440972,-0.8346116317145693,-0.8346116317145693,-0.7215361100350928,0.8472551110134161,0.8472551110134161,-0.2435441537357911,-0.2435441537357911,1.0
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0.0,0.0,-0.7577793112933087,0.28085132375367594,-0.9963490353812371,0.20811037804089463,-0.5364911113026919,-0.9966159205295728,0.053700483521762224,0.053700483521762224,-0.31338888231930906,-0.8688293907034912,-0.38369844494974187,0.0371583847908264,-0.8672479032106911,0.6108762999832124,0.6108762999832124,0.45965884634653104,0.8243313311075577,-0.5748239465332692,0.45682766203947184,-0.9432845990484758,-0.9432845990484758,0.3917866099617721,-0.6883440203992383,-0.9623648798313102,-0.13875453495237758,-0.13875453495237758,-0.6345509391160207,0.3888539660057827,-0.9655183995357274,-0.9655183995357274,-0.6860299601802822,0.8138784566625339,0.8138784566625339,-0.13559934129353093,-0.13559934129353093,1.0
1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0.0,0.0,-0.5518684041984876,0.4700796513167598,-0.8916485919311607,0.42986444776917104,-0.47148476881187434,-0.8156225030821693,0.049006689366084454,0.049006689366084454,-0.3882755541229358,-0.21122987870191642,-0.42937260784394937,0.3868073630245096,-0.9634638996238896,0.8058839576404507,0.8058839576404507,0.11734006757595546,0.5132952015056226,-0.4727324190743091,0.9336336440746373,-0.8585264337421017,-0.8585264337421017,0.07250895329270868,-0.11892156929661223,-0.9700834440387661,0.4084874408841574,0.4084874408841574,-0.5119277164778855,0.9165582747536791,-0.8807423311097222,-0.8807423311097222,-0.9342029948839237,0.8577086813638242,0.8577086813638242,-0.6178601819419246,-0.6178601819419246,1.0
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0.0,0.12,-0.30653729802447516,0.4496120979149427,-0.9980241657118515,0.19993603835030713,-0.503740783342388,-0.7997353639783116,0.052052791974341026,-0.06787145618826096,-0.6355800351668641,-0.34555772598306705,-0.8156188499735801,0.5868532072224946,-0.8721832238518925,0.9346121234252918,0.8853131098124399,0.4860908862879409,0.7166729829906888,-0.4550149301433047,0.9371691958992333,-0.8686094366471648,-0.8030458656697306,0.24020074060520555,-0.5389614493995115,-0.7742785497744017,0.010796117058267392,-0.10898675223987134,-0.6723858681190917,0.8130589743840955,-0.9680734288608839,-0.9311037863709376,-0.9568666743872638,0.8364626499151869,0.7648421872844885,-0.6411672671296018,-0.7284236861977681,0.9928086358538663
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0.0,0.0,-0.31409480765020065,0.40253187554712333,-0.9341513671170169,0.4252541208327829,-0.4845718720685084,-0.7700402819375228,0.054099902050287196,0.054099902050287196,-0.6659448039708386,-0.06279172292408176,-0.6471178844938247,0.594920663309892,-0.8999469179222435,0.931008766124771,0.931008766124771,0.15695928761002342,0.5720639407022883,-0.5161835717748248,0.9371691958992326,-0.8922884481070684,-0.8922884481070684,0.18156005444969972,-0.24663230996883403,-0.9067764503038206,0.3058169083782893,0.3058169083782893,-0.49464590912208195,0.9455848301414105,-0.8807423311097222,-0.8807423311097222,-0.9651506312230295,0.8472551110134161,0.8472551110134161,-0.6787200473200125,-0.6787200473200125,1.0
1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0.0,0.17,-0.9182518391162114,-0.7904718476000039,-0.98185612327856,-0.3113538447633804,-0.42595183588124214,0.3664918511269204,0.04996551314884936,-0.11972578215383481,-0.9386723739869125,-0.8785572023484806,-0.5841220514990232,-0.13244277182027414,0.06800257741715601,0.349621372332016,0.18607606500181081,-0.8427593539586935,0.42826565386113796,-0.931750235288572,0.9062915995174443,-0.6512296605275455,-0.7702312540473072,-0.3962485891934357,-0.3421496511508982,0.2806062832088183,0.1403316058467367,-0.029199522301288593,-0.9751567040436318,0.9874507816402072,-0.9646640348235491,-0.9953348535571466,-0.6096145804151176,0.8823328586101216,0.7899922314973651,-0.9109471591078876,-0.8280240234935596,0.9855847669095608
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,-0.8037152158994225,-0.8919812451221766,-0.9987954581091021,-0.1264082680514768,-0.4616759911408788,0.09496240387135585,-0.21811609858216374,-0.11959671623265704,-0.9976913859352587,-0.8832895666977755,-0.6161127925152375,0.057135808750675095,-0.4276983116183638,0.3118760620257062,0.40517198543356203,-0.8148028117859125,0.42826565386115084,-0.8670267214458025,0.6166071144741448,-0.7097925563621205,-0.6359228165940023,0.022570723804613457,-0.5885011172553458,0.24199914701953518,-0.36087288013976715,-0.26596387560898016,-0.8989766103988462,0.9976485590263838,-0.9813624040138367,-0.9956442836821312,-0.7805681801691837,0.6967067093471655,0.7648421872844884,-0.9150267739551639,-0.9507275640659079,0.9047516632199634
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0.0,0.18,-0.9784947367459272,-0.9633984973841743,-0.9999629570225866,-0.520321478735686,-0.3329248430111211,0.8841285928814644,0.050574741890626,-0.12904282467940303,-0.9294181744840185,-0.9952054352809374,-0.6082055390304967,-0.2307350591400076,0.8294124462151085,0.15652069800626667,-0.022831074900527458,-0.9869722926960376,-0.6574483660720191,-0.16839744794907724,0.7922122610537938,0.2190066870930415,0.040785011241591035,-0.42361045720064006,-0.4342483461183005,0.9300047296636605,-0.059169093714148135,-0.2369290486846745,-0.994320296111166,0.8029364058171516,-0.8791927476112864,-0.9502897936983399,-0.04555851278422193,0.9249090598573131,0.8419009751622687,-0.42193113603384647,-0.2528010840049025,0.9838436927881214
1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,-0.9063665412525705,-0.819749600942838,-0.9664355552499588,-0.1153996809141715,-0.27729127134713416,0.9954529287703475,0.049006689366084454,0.049006689366084454,-0.583338591256877,-0.8264839276775454,-0.4383822632207819,0.057135808750675095,0.9706827289249643,0.3775665710972933,0.3775665710972933,-0.7168010572865429,-0.5870640462090193,0.22875280780845939,0.9145628431984176,0.5318607213743555,0.5318607213743555,-0.2738822864870273,-0.11892156929661245,0.9977982791785807,0.20923866589141926,0.20923866589141926,-0.9655183995357274,-0.0777162345530201,-0.9977809739150811,-0.9977809739150811,0.45682766203947184,0.946042343528387,0.946042343528387,0.14392414497799308,0.14392414497799308,1.0
1.52614,13.7,0.0,1.36,71.24,0.19,13.44,0.0,0.1,-0.886151501754631,0.0446414860931128,-0.9675490167679319,-0.8729841133469403,-0.14483248783687977,-0.7372379244256995,0.0446414860931128,-0.055315425304292,0.42337454445066547,-0.7973147490586083,-0.9931634965510061,0.24465798416030257,-0.4227361973430869,0.42337454445066547,0.3308148779490486,0.20923866589141926,-0.5262336999143886,0.9820042351172703,0.6420482618963624,1.0,0.9950041652780257,-0.9416258104001762,0.02079482780309243,-0.6153524829547193,0.20923866589141926,0.11056977982006937,-0.6773579922302312,-0.9897926768183098,-0.5262336999143886,-0.6084970695136444,0.48570275453453277,0.9820042351172703,0.9582438755126972,0.6420482618963624,0.5623019861866797,0.9950041652780257
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0.0,0.0,-0.7249508659508496,0.7073491755780825,-0.903271361382335,0.17972081773696358,-0.5032310213270929,-0.9705357307624236,0.052641983037730045,0.052641983037730045,0.13086398116117573,-0.45541032994401826,-0.4562691638171524,0.1268244729473488,-0.9166623852129241,0.6496826741947139,0.6496826741947139,0.4328131444694521,0.4785652889818039,-0.1517998584983556,0.906291599517445,-0.6686479373533513,-0.6686479373533513,-0.15677790116395507,-0.1880768388928799,-0.9955119302282575,0.3809248243668818,0.3809248243668818,-0.6870544247839525,0.5050046333370052,-0.972892822082491,-0.972892822082491,-0.7681958735481255,0.8364626499151869,0.8364626499151869,-0.29171407399142646,-0.29171407399142646,1.0
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,-0.8870118842771373,0.6710403035711017,-0.9965081681755286,-0.4789229205859332,-0.4681567603569988,-0.9543793541476414,0.05277180234098107,-0.09705067314387802,0.3534348533112418,-0.8969548417022889,-0.766772452853074,-0.11259379263383547,-0.9974700076591209,0.41429397946846447,0.2736318165501668,0.6871878618312012,0.9421608007687718,-0.24002245327754906,0.9104727446157997,-0.7049757691956577,-0.5910734367830315,-0.45949573073567923,-0.48748210233435935,-0.9475798039779932,0.030791459082466124,-0.11892156929661223,-0.9956442836821312,-0.09048871920607565,-0.9019073742941671,-0.956326663693293,-0.7808456836057491,0.8577086813638242,0.7712460149971065,-0.3485450521612564,-0.48469843725015377,0.9887710779360422
1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0.0,0.0,-0.6525486609336818,0.6097308880503296,-0.9310623128339081,0.4534948005564353,-0.45048961038522434,-0.9773308901631713,0.05266195529619122,0.05266195529619122,-0.09859913176473528,-0.428500966998735,-0.28000370992845647,0.28323631989098763,-0.8571175919257255,0.7223308807054327,0.7223308807054327,0.37797774271298024,0.33256304478883497,-0.33573836075915076,0.8273794798597429,-0.7593990591375079,-0.7593990591375079,0.20119002967760438,-0.19788881460910904,-0.9985000626257154,0.3153223623952687,0.3153223623952687,-0.5033119781891867,0.7099219166513444,-0.8661402849970217,-0.8661402849970217,-0.7075451946476821,0.8678191796776499,0.8678191796776499,-0.26289194958500034,-0.26289194958500034,1.0
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0.0,0.28,-0.5402406515647993,0.648415330511386,-0.9480641829066799,0.020461212651419473,-0.4768729756915525,-0.8612296554154755,0.05288164874723211,-0.22514677195360805,-0.18764066678445018,-0.34555772598306705,-0.7667724528530832,0.3868073630245079,-0.9354915930150332,0.811764300246999,0.6187628850187655,0.4685166713003771,0.67356389833507,-0.2593885027896261,0.9744873987650982,-0.7259323042001402,-0.5075931258152773,-0.19614731702428378,-0.27559024682451294,-0.9507275640659079,0.26749882862458735,-0.009203543268808336,-0.8119163530990349,0.6126327351269709,-0.9973097044566144,-0.9382121725782128,-0.9069635895848724,0.8525245220595057,0.6748757600712672,-0.5530481199123021,-0.7617554219195393,0.9610554383107709
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,-0.37174967355588384,0.5693138632111426,-0.8558870688421755,0.6893798679326397,-0.48578730807309506,-0.8900770984231244,0.0527118858501686,-0.06721296336477715,-0.46067858741136253,0.057135808750675095,-0.3181694543738893,0.5456519927727256,-0.818989496023576,0.9074467814501962,0.8506218777929894,0.1668273258502217,0.09885827766744351,-0.3451409698083239,0.9262828155547176,-0.7909677119144167,-0.7120327163983102,0.31700755856004653,-0.06914844865406218,-0.999379768101426,0.47132836417373997,0.3623577544766734,-0.19614731702428378,0.9733442098091578,-0.6870544247839525,-0.5951299632329006,-0.8847784438452535,0.8472551110134161,0.7775727187509279,-0.5020939611283969,-0.6020119026848236,0.9928086358538663
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0.0,0.0,-0.2666765580293532,0.4120666037650602,-0.9985161873241821,0.6049337306190828,-0.528059336634775,-0.9796006085885984,0.053660541195290956,0.053660541195290956,-0.6952442031491077,-0.3172545344270358,-0.5173898307526011,0.594920663309892,-0.5477292602242685,0.9480874853642196,0.9480874853642196,0.4596588463465318,0.37928183380545744,-0.4638968692589801,0.670161020902945,-0.8877292517787501,-0.8877292517787501,0.6461832172915586,-0.5722145708524368,-0.9676072634589881,0.0007963267107332633,0.0007963267107332633,-0.25459352976214994,0.8188400380716578,-0.7626675025278824,-0.7626675025278824,-0.7617554219195393,0.8196480178454795,0.8196480178454795,-0.2532307130905378,-0.2532307130905378,1.0
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0.0,0.0,-0.168761546962788,0.3186937119246689,-0.9964021730547505,0.8670810105912097,-0.5695379960876451,-0.9999676957672637,0.05403000443084231,0.05403000443084231,-0.824183878421877,-0.1916402091287053,-0.24139001927807702,0.6343496453068599,-0.26639193345570844,0.9750989841407338,0.9750989841407338,0.3406526881077901,0.08890248541487535,-0.5075931258152773,0.41179751556429955,-0.9292542053441233,-0.9292542053441233,0.8784327871506192,-0.5885011172553458,-0.9998841469978862,0.030791459082466124,0.030791459082466124,0.19138461121446249,0.9125135023815885,-0.4505911043892119,-0.4505911043892119,-0.6488090927025189,0.7899922314973651,0.7899922314973651,-0.04600212563953695,-0.04600212563953695,1.0
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0.0,0.0,-0.2469902681313305,0.35634299135244435,-0.9998852811418344,0.7374673146532855,-0.561290006359093,-0.9966429919962656,0.05403000443084231,0.05403000443084231,-0.7504611808252095,-0.36425531546343326,-0.3744448296262945,0.5787270663034175,-0.4256207413818005,0.9542576426362255,0.9542576426362255,0.4685166713003771,0.2657868257612953,-0.4815206960416738,0.526455126081828,-0.9137372031415447,-0.9137372031415447,0.8149092729085474,-0.6587857799181877,-0.9790157604897632,-0.06914844865406196,-0.06914844865406196,-0.0374186218862095,0.8517872132393041,-0.6345509391160207,-0.6345509391160207,-0.7075451946476834,0.7960837985490559,0.7960837985490559,-0.13559934129353093,-0.13559934129353093,1.0
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,-0.6516313098055131,0.33773646939757196,-0.9998920649069651,0.22746401977076644,-0.5859919546722184,-0.9796427873999591,0.05387023744993893,0.05387023744993893,-0.39747142013585435,-0.719327020537238,-0.5001725007120676,0.1268244729473488,-0.8519236143046458,0.7223308807054327,0.7223308807054327,0.42377681767942826,0.7764545588503856,-0.47273241907430985,0.6087037053392172,-0.9216800341052034,-0.9216800341052034,0.31700755856005997,-0.6587857799181877,-0.9567375630830606,-0.03919363177298771,-0.03919363177298771,-0.5707569068705726,0.513610405782973,-0.9601189529351606,-0.9601189529351606,-0.8052033853057,0.7775727187509279,0.7775727187509279,-0.2532307130905378,-0.2532307130905378,1.0
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,-0.549146860750743,0.42242675546964165,-0.8509092102869713,0.49781938277292026,-0.49489472266093243,-0.8757872195964569,-0.037704733681718096,-0.1174420113950308,-0.43384828045894297,-0.13244277182027414,-0.35582619556484085,0.3589726460625431,-0.928237993085689,0.7494076215820767,0.6940985645086974,-0.01238866346289056,0.4873217342878023,-0.4902608213406995,0.864636159305211,-0.8373344009738802,-0.7909677119144167,0.07250895329269451,-0.06914844865406218,-0.9984756506226111,0.39933952940627304,0.32479628443877623,-0.4145309832561085,0.9041506194668065,-0.7879221815181183,-0.7361927182273159,-0.9027062216819098,0.7899922314973651,0.7384685587295879,-0.6020119026848236,-0.6638973450543533,0.9663899781345132
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,-0.227444951240851,0.30908523593242987,-0.9829412805400601,0.6435999748459289,-0.585765042980828,-0.9486543640358903,-0.005823640286681927,-0.1945745318201463,-0.7948495456641765,-0.1522387756638648,-0.5088066058506249,0.5705430531599811,-0.6128385404946125,0.9415381057390665,0.8609666164623064,0.2353814429544503,0.43408289888797685,-0.4989519209661411,0.6775495468382797,-0.9096285273579445,-0.8148028117859125,0.5831270522374824,-0.5220081751547073,-0.9700834440387661,0.0707372016677029,-0.11892156929661223,-0.13699518575879943,0.9041506194668126,-0.6870544247839422,-0.5374643566887566,-0.8704020629027672,0.7384685587295879,0.5978339822872982,-0.42233370833176975,-0.585922826693367,0.9523335698857134
