V1,V2,V3,V4,V1*V2,V1*V3,V1*V4,V2*V3,V2*V4,V3*V4
3.3004,7.0811,-1.3258,0.22283,23.37046244,-4.37567032,0.7354281319999999,-9.38812238,1.5778815130000001,-0.295428014
2.7213,7.05,-0.58808,0.41809,19.185164999999998,-1.600342104,1.137748317,-4.145964,2.9475345,-0.24587036720000002
3.8846,-3.0336,2.5334,0.20214,-11.78432256,9.841245639999999,0.7852330439999999,-7.68532224,-0.6132119039999999,0.5121014759999999
4.1665,-0.4449,0.23448,0.27843,-1.8536758500000001,0.97696092,1.160078595,-0.104320152,-0.12387350700000001,0.0652862664
0.94225,5.8561,1.8762,-0.32544,5.517910225,1.7678494500000002,-0.30664584,10.98721482,-1.905809184,-0.610590528
5.1321,-0.031048,0.32616,1.1151,-0.1593414408,1.6738857360000001,5.72280471,-0.01012661568,-0.0346216248,0.363701016
0.38251,6.8121,1.8128,-0.61251,2.605696371,0.693414128,-0.2342912001,12.34897488,-4.172479371,-1.1103581279999999
3.0333,-2.5928,2.3183,0.303,-7.864740240000001,7.03209939,0.9190899,-6.01088824,-0.7856183999999999,0.7024448999999999
2.9233,6.0464,-0.11168,-0.58665,17.67544112,-0.32647414399999997,-1.714953945,-0.675261952,-3.54712056,0.065517072
1.162,10.2926,-1.2821,-4.0392,11.960001199999999,-1.4898002,-4.6935503999999995,-13.19614246,-41.57386992,5.17865832
3.7791,2.5762,1.3098,0.5655,9.73571742,4.949865180000001,2.13708105,3.37430676,1.4568411,0.7406919000000001
0.77765,5.9781,1.1941,-0.3526,4.648869465,0.9285918649999999,-0.27419939,7.13844921,-2.1078780600000004,-0.42103966
-0.38388,-1.0471,8.0514,0.49567,0.401960748,-3.0907714319999995,-0.1902777996,-8.430620939999999,-0.519016057,3.990837438
0.21084,9.4359,-0.094543,-1.859,1.989465156,-0.01993344612,-0.39195156,-0.8920982937,-17.5413381,0.17575543700000001
2.9571,-4.5938,5.9068,0.57196,-13.58432598,17.46699828,1.6913429160000002,-27.13465784,-2.627469848,3.378453328
4.6439,-3.3729,2.5976,0.55257,-15.663410310000002,12.062994640000001,2.5660798230000004,-8.76144504,-1.863763353,1.435355832
3.3577,-4.3062,6.0241,0.18274,-14.458927739999998,20.22712057,0.6135860980000001,-25.940979419999998,-0.786914988,1.100844034
3.5127,2.9073,1.0579,0.40774,10.212472710000002,3.7160853300000003,1.432268298,3.0756326700000005,1.185422502,0.43134814600000004
2.6562,10.7044,-3.3085,-4.0767,28.43302728,-8.7880377,-10.82853054,-35.415507399999996,-43.63862748,13.48776195
-1.3612,10.694,1.7022,-2.9026,-14.556672800000001,-2.3170346399999997,3.9510191199999998,18.2033268,-31.040404400000003,-4.94080572
-0.278,8.1881,-3.1338,-2.5276,-2.2762918,0.8711964000000001,0.7026728000000001,-25.65986778,-20.69624156,7.92099288
1.04,-6.9321,8.2888,-1.2991,-7.209384,8.620352,-1.351064,-57.458790480000005,9.00549111,-10.76798008
2.1881,2.7356,1.3278,-0.1832,5.9857663599999995,2.90535918,-0.40085992,3.63232968,-0.5011619199999999,-0.24325296000000002
4.2756,-2.6528,2.1375,0.94437,-11.34231168,9.139095000000001,4.037748372,-5.6703600000000005,-2.505224736,2.018590875
-0.11996,6.8741,0.91995,-0.6694,-0.824617036,-0.110357202,0.080301224,6.323828295,-4.60152254,-0.61581453
2.9736,8.7944,-3.6359,-1.3754,26.151027839999998,-10.811712239999999,-4.089889439999999,-31.975558959999997,-12.09581776,5.00081686
3.7798,-3.3109,2.6491,0.066365,-12.51453982,10.01306818,0.250846427,-8.77090519,-0.2197278785,0.17580752149999998
5.3586,3.7557,-1.7345,1.0789,20.125294020000002,-9.2944917,5.78139354,-6.51426165,4.05202473,-1.8713520499999998
1.8373,6.1292,0.84027,0.55257,11.26117916,1.5438280709999999,1.015236861,5.1501828839999995,3.386812044,0.4643079939
1.2262,0.89599,5.7568,-0.11596,1.098662938,7.05898816,-0.142190152,5.158035232,-0.10389900039999998,-0.6675585279999999
-0.048008,-0.56078,7.7215,0.453,0.026921926239999998,-0.37069377200000003,-0.021747624,-4.33006277,-0.25403334,3.4978395
0.5706,-0.024841,1.2421,-0.56208,-0.014174274599999998,0.70874226,-0.320722848,-0.0308550061,0.01396262928,-0.698159568
4.3634,0.46351,1.4281,2.0202,2.022479534,6.2313715400000005,8.814940680000001,0.6619386309999999,0.936382902,2.88504762
3.482,-4.1634,3.5008,-0.078462,-14.496958800000002,12.1897856,-0.27320468400000003,-14.57523072,0.32666869080000005,-0.2746797696
0.51947,-3.2633,3.0895,-0.98492,-1.695186451,1.604902565,-0.5116363924,-10.08196535,3.214089436,-3.04291034
2.3164,-2.628,3.1529,-0.08622,-6.0874992,7.303377559999999,-0.199720008,-8.285821199999999,0.22658616000000004,-0.271843038
-1.8348,11.0334,3.1863,-4.8888,-20.24408232,-5.8462232400000005,8.96997024,35.155722420000004,-53.94008592,-15.57718344
1.3754,8.8793,-1.9136,-0.53751,12.21258922,-2.6319654399999997,-0.7392912540000001,-16.99142848,-4.772712543000001,1.028579136
-0.16682,5.8974,0.49839,-0.70044,-0.983804268,-0.0831414198,0.11684740079999999,2.939205186,-4.1307748559999995,-0.3490922916
0.29961,7.1328,-0.31475,-1.1828,2.1370582079999996,-0.09430224749999999,-0.354378708,-2.2450487999999997,-8.43667584,0.3722863
0.25035,9.3262,-3.6873,-6.2543,2.33481417,-0.9231155550000001,-1.5657640050000001,-34.38849726,-58.328852659999995,23.06148039
2.4673,1.3926,1.7125,0.41421,3.43596198,4.2252512499999995,1.021980333,2.3848275,0.5768288460000001,0.709334625
0.77805,6.6424,-1.1425,-1.0573,5.168119320000001,-0.8889221250000001,-0.822632265,-7.588942000000001,-7.02300952,1.20796525
3.4465,2.9508,1.0271,0.5461,10.1699322,3.5399001499999994,1.88213365,3.0307666799999997,1.61143188,0.5608993099999999
2.2429,-4.1427,5.2333,-0.40173,-9.291661829999999,11.73776857,-0.901040217,-21.67999191,1.6642468709999998,-2.102373609
3.7321,-3.884,3.3577,-0.006049,-14.4954764,12.53127217,-0.022575472899999997,-13.0413068,0.023494315999999998,-0.020310727299999998
4.3365,-3.584,3.6884,0.74912,-15.542016,15.994746600000001,3.24855888,-13.219225600000001,-2.6848460800000002,2.7630542080000002
-2.0759,10.8223,2.6439,-4.837,-22.46601257,-5.48847201,10.041128299999999,28.61307897,-52.3474651,-12.788544299999998
4.0715,7.6398,-2.0824,-1.1698,31.105445700000004,-8.4784916,-4.7628407,-15.909119519999999,-8.93703804,2.4359915199999995
0.76163,5.8209,1.1959,-0.64613,4.4333720670000005,0.910833317,-0.4921119919,6.96121431,-3.7610581169999997,-0.7727068669999999
-0.53966,7.3273,0.46583,-1.4543,-3.9542507180000004,-0.2513898178,0.784827538,3.413276159,-10.65609239,-0.677456569
2.6213,5.7919,0.065686,-1.5759,15.182307470000001,0.1721827118,-4.130906670000001,0.38044674339999995,-9.12745521,-0.1035145674
3.0242,-3.3378,2.5865,-0.54785,-10.09417476,7.8220933,-1.6568079699999998,-8.6332197,1.8286137299999998,-1.4170140249999998
5.8519,5.3905,-2.4037,-0.061652,31.54466695,-14.06621203,-0.36078133879999996,-12.957144850000002,-0.332335106,0.14819291240000002
0.5706,-0.0248,1.2421,-0.5621,-0.01415088,0.70874226,-0.32073426000000005,-0.030804079999999998,0.01394008,-0.6981844100000001
3.9771,11.1513,-3.9272,-4.3444,44.349835230000004,-15.61886712,-17.27811324,-43.79338536,-48.44570772000001,17.06132768
1.5478,9.1814,-1.6326,-1.7375,14.210970920000001,-2.52693828,-2.6893025,-14.98955364,-15.9526825,2.8366425
0.74054,0.36625,2.1992,0.48403,0.271222775,1.6285955679999997,0.3584435762,0.805457,0.1772759875,1.0644787759999998
0.49571,10.2243,-1.097,-4.0159,5.068287753,-0.54379387,-1.990721789,-11.216057099999999,-41.05976637,4.4054423
1.645,7.8612,-0.87598,-3.5569,12.931674000000001,-1.4409871,-5.8511005,-6.886253976,-27.96150228,3.1157732620000003
3.6077,6.8576,-1.1622,0.28231,24.74016352,-4.192868939999999,1.018489787,-7.9699027199999986,1.935969056,-0.328100682
3.2403,-3.7082,5.2804,0.41291,-12.01568046,17.11008012,1.337952273,-19.58077928,-1.5311528620000001,2.1803299640000002
3.9166,10.2491,-4.0926,-4.4659,40.14162506,-16.02907716,-17.49114394,-41.94546666,-45.77145569,18.27714234
3.9262,6.0299,-2.0156,-0.065531,23.674593379999997,-7.91364872,-0.2572878122,-12.15386644,-0.3951453769,0.13208428360000002
5.591,10.4643,-4.3839,-4.3379,58.5059013,-24.5103849,-24.2531989,-45.87444477,-45.39308697,19.01691981
3.7522,-3.6978,3.9943,1.3051,-13.87488516,14.98741246,4.89699622,-14.77012254,-4.82599878,5.2129609299999995
1.3114,4.5462,2.2935,0.22541,5.961886679999999,3.0076958999999994,0.29560267399999995,10.426709699999998,1.024758942,0.5169778349999999
3.7022,6.9942,-1.8511,-0.12889,25.89392724,-6.85314242,-0.47717655800000003,-12.94696362,-0.901482438,0.23858827900000001
4.364,-3.1039,2.3757,0.78532,-13.545419599999999,10.3675548,3.42713648,-7.37393523,-2.437554748,1.865684724
3.5829,1.4423,1.0219,1.4008,5.167616669999999,3.66136551,5.01892632,1.47388637,2.02037384,1.43147752
4.65,-4.8297,3.4553,-0.25174,-22.458105,16.067145,-1.1705910000000002,-16.688062409999997,1.215828678,-0.869837222
5.1731,3.9606,-1.983,0.40774,20.488579859999998,-10.2582573,2.109279794,-7.8538698,1.6148950439999998,-0.80854842
3.2692,3.4184,0.20706,-0.066824,11.17543328,0.676920552,-0.2184610208,0.707813904,-0.2284311616,-0.01383657744
2.4012,1.6223,3.0312,0.71679,3.8954667599999997,7.27851744,1.721156148,4.917515760000001,1.1628484170000002,2.172733848
1.7257,-4.4697,8.2219,-1.8073,-7.713361289999999,14.18853283,-3.11885761,-36.74942642999999,8.078088809999999,-14.85943987
4.7965,6.9859,-1.9967,-0.35001,33.50786935,-9.57717155,-1.678822965,-13.94874653,-2.445134859,0.6988649669999999
4.0962,10.1891,-3.9323,-4.1827,41.736591419999996,-16.10748726,-17.13317574,-40.06659793,-42.617948569999996,16.44763121
2.5559,3.3605,2.0321,0.26809,8.58910195,5.193844389999999,0.6852112309999999,6.828872049999999,0.900916445,0.5447856889999999
3.4916,8.5709,-3.0326,-0.59182,29.92615444,-10.58862616,-2.0663987120000002,-25.99211134,-5.072430038,1.794753332
0.5195,-3.2633,3.0895,-0.9849,-1.6952843499999999,1.60499525,-0.51165555,-10.08196535,3.21402417,-3.04284855
2.9856,7.2673,-0.409,-2.2431,21.69725088,-1.2211104,-6.6969993599999995,-2.9723257,-16.30128063,0.9174279
4.0932,5.4132,-1.8219,0.23576,22.15731024,-7.457401080000001,0.9650128320000001,-9.86230908,1.276216032,-0.42953114400000003
1.7748,-0.76978,5.5854,1.3039,-1.366205544,9.91296792,2.31416172,-4.299529212,-1.003716142,7.28280306
5.2012,0.32694,0.17965,1.1797,1.700480328,0.93439558,6.13585564,0.058734771000000005,0.385691118,0.211933105
-0.45062,-1.3678,7.0858,-0.40303,0.6163580359999999,-3.1930031960000003,0.1816133786,-9.691957239999999,0.5512644339999999,-2.855789974
4.8451,8.1116,-2.9512,-1.4724,39.30151316,-14.298859120000001,-7.13392524,-23.93895392,-11.943519839999999,4.34534688
0.74841,7.2756,1.1504,-0.5388,5.445131796,0.8609708640000001,-0.40324330799999997,8.36985024,-3.9200932799999997,-0.61983552
5.1213,8.5565,-3.3917,-1.5474,43.82040344999999,-17.36991321,-7.92469962,-29.02108105,-13.240328100000001,5.248316580000001
3.6181,-3.7454,2.8273,-0.71208,-13.55123174,10.22945413,-2.576376648,-10.58936942,2.6670244320000003,-2.0132637840000003
0.040498,8.5234,1.4461,-3.9306,0.3451806532,0.058564157799999995,-0.1591814388,12.32568874,-33.502076040000006,-5.68404066
-2.6479,10.1374,-1.331,-5.4707,-26.84282146,3.5243548999999996,14.48586653,-13.4928794,-55.458674179999996,7.2815017
0.37984,0.70975,0.75716,-0.44441,0.26959144,0.2875996544,-0.1688046944,0.53739431,-0.3154199975,-0.33648947560000003
-0.95923,0.091039,6.2204,-1.4828,-0.08732733997,-5.9667942919999994,1.4223462439999999,0.5662989956,-0.1349926292,-9.223609119999999
2.8672,10.0008,-3.2049,-3.1095,28.67429376,-9.18908928,-8.9155584,-32.05156392,-31.0974876,9.96563655
1.0182,9.109,-0.62064,-1.7129,9.2747838,-0.631935648,-1.74407478,-5.65340976,-15.6028061,1.063094256
-2.7143,11.4535,2.1092,-3.9629,-31.08823505,-5.72500156,10.75649947,24.1577222,-45.38907515,-8.35854868
3.8244,-3.1081,2.4537,0.52024,-11.886617639999999,9.38393028,1.989605856,-7.62634497,-1.6169579440000001,1.276512888
2.7961,2.121,1.8385,0.38317,5.9305281,5.14062985,1.071381637,3.8994585,0.81270357,0.704458045
3.5358,6.7086,-0.81857,0.47886,23.720267879999998,-2.8942998060000003,1.6931531880000001,-5.491458702,3.212480196,-0.3919804302
-0.7056,8.7241,2.2215,-4.5965,-6.15572496,-1.5674903999999998,3.2432904,19.380588149999998,-40.100325649999995,-10.211124749999998
4.1542,7.2756,-2.4766,-1.2099,30.22429752,-10.28829172,-5.02616658,-18.01875096,-8.80274844,2.9964383399999996
0.92703,9.4318,-0.66263,-1.6728,8.743561554000001,-0.6142778889,-1.550735784,-6.249793634000001,-15.777515040000003,1.1084474640000002
1.8216,-6.4748,8.0514,-0.41855,-11.79449568,14.666430239999999,-0.76243068,-52.13120471999999,2.71002754,-3.3699134699999993
-2.4473,12.6247,0.73573,-7.6612,-30.89642831,-1.8005520289999999,18.74925476,9.288370531,-96.72035164,-5.636574676
3.5862,-3.0957,2.8093,0.24481,-11.10179934,10.074711659999998,0.8779376219999999,-8.696750009999999,-0.757858317,0.6877447329999999
0.66191,9.6594,-0.28819,-1.6638,6.393653454,-0.1907558429,-1.101285858,-2.783742486,-16.07130972,0.479490522
4.7926,1.7071,-0.051701,1.4926,8.181447460000001,-0.2477822126,7.15343476,-0.0882587771,2.54801746,-0.07716891259999999
4.9852,8.3516,-2.5425,-1.2823,41.63439631999999,-12.674871,-6.39252196,-21.233943,-10.70925668,3.26024775
0.75736,3.0294,2.9164,-0.068117,2.294346384,2.208764704,-0.05158909112,8.834942159999999,-0.2063536398,-0.19865641879999998
4.6499,7.6336,-1.9427,-0.37458,35.49547664,-9.03336073,-1.741759542,-14.82979472,-2.8593938880000005,0.7276965660000001
-0.023579,7.1742,0.78457,-0.75734,-0.1691604618,-0.01849937603,0.01785731986,5.628662094,-5.433308628,-0.5941862438
0.85574,0.008268,6.6042,-0.53104,0.007075258319999999,5.651478107999999,-0.45443216959999994,0.054603525599999994,-0.004390638719999999,-3.5070943679999993
0.88298,0.66009,6.0096,-0.43277,0.5828462682,5.306356608,-0.38212725459999997,3.9668768639999996,-0.2856671493,-2.600774592
4.0422,-4.391,4.7466,1.137,-17.7493002,19.18670652,4.5959814,-20.8423206,-4.992567,5.3968842
2.2546,8.0992,-0.24877,-3.2698,18.26045632,-0.560876842,-7.37209108,-2.0148379839999997,-26.48276416,0.813428146
0.38478,6.5989,-0.3336,-0.56466,2.5391247420000003,-0.12836260800000002,-0.2172698748,-2.20139304,-3.7261348740000004,0.188370576
3.1541,-5.1711,6.5991,0.57455,-16.310166510000002,20.81422131,1.812188155,-34.12460601,-2.9710555050000003,3.791512905
2.3969,0.23589,4.8477,1.437,0.5654047409999999,11.619452129999999,3.4443453,1.1435239529999999,0.33897393,6.9661449
4.7114,2.0755,-0.2702,1.2379,9.7785107,-1.2730202800000001,5.8322420600000004,-0.5608000999999999,2.56926145,-0.33448057999999997
4.0127,10.1477,-3.9366,-4.0728,40.71967579,-15.796394819999998,-16.34292456,-39.94743582,-41.32955256,16.03298448
2.6606,3.1681,1.9619,0.18662,8.42904686,5.21983114,0.496521172,6.21549539,0.591230822,0.366129778
3.931,1.8541,-0.023425,1.2314,7.2884671,-0.092083675,4.840633400000001,-0.043432292500000004,2.28313874,-0.028845545000000004
0.01727,8.693,1.3989,-3.9668,0.15012811,0.024159003000000002,-0.06850663600000001,12.1606377,-34.4833924,-5.54915652
3.2414,0.40971,1.4015,1.1952,1.328033994,4.5428221,3.8741212800000002,0.5742085650000001,0.48968539200000005,1.6750728
2.2504,3.5757,0.35273,0.2836,8.04675528,0.7937835919999999,0.63821344,1.261256661,1.0140685200000001,0.100034228
-1.3971,3.3191,-1.3927,-1.9948,-4.63711461,1.94574117,2.7869350799999997,-4.62251057,-6.62094068,2.77815796
0.39012,-0.14279,-0.031994,0.35084,-0.0557052348,-0.01248149928,0.1368697008,0.00456842326,-0.0500964436,-0.01122477496
-1.6677,-7.1535,7.8929,0.96765,11.92989195,-13.16298933,-1.613749905,-56.46186015,-6.9220842750000005,7.637564685
-3.8483,-12.8047,15.6824,-1.281,49.27632701,-60.35057992,4.9296723,-200.80842728,16.4028207,-20.089154399999998
-3.5681,-8.213,10.083,0.96765,29.304805299999995,-35.9771523,-3.452671965,-82.811679,-7.94730945,9.75681495
-2.2804,-0.30626,1.3347,1.3763,0.698395304,-3.0436498800000003,-3.1385145200000006,-0.408765222,-0.421505638,1.8369476100000002
-1.7582,2.7397,-2.5323,-2.234,-4.81694054,4.4522898600000005,3.9278188,-6.937742310000001,-6.1204898,5.6571582000000005
-0.89409,3.1991,-1.8219,-2.9452,-2.860283319,1.628942571,2.633273868,-5.8284402900000005,-9.42198932,5.3658598799999995
0.3434,0.12415,-0.28733,0.14654,0.042633109999999995,-0.09866912199999998,0.050321836,-0.0356720195,0.018192941,-0.042105338199999995
-0.9854,-6.661,5.8245,0.5461,6.5637494,-5.7394623,-0.53812694,-38.7969945,-3.6375721,3.18075945
-2.4115,-9.1359,9.3444,-0.65259,22.03122285,-22.5340206,1.5737207850000001,-85.36950396,5.9619969809999995,-6.098061996
-1.5252,-6.2534,5.3524,0.59912,9.53768568,-8.16348048,-0.913777824,-33.470698160000005,-3.746537008,3.206729888
-0.61442,-0.091058,-0.31818,0.50214,0.05594785636,0.1954961556,-0.3085248588,0.02897283444,-0.045723864120000006,-0.1597709052
-0.36506,2.8928,-3.6461,-3.0603,-1.0560455679999998,1.331045266,1.1171931179999999,-10.54743808,-8.85283584,11.158159829999999
-5.9034,6.5679,0.67661,-6.6797,-38.77294086,-3.9942994740000004,39.432940980000005,4.443906819,-43.87160163,-4.519551817000001
-1.8215,2.7521,-0.72261,-2.353,-5.01295015,1.3162341149999999,4.2859895,-1.9886949809999999,-6.4756913,1.70030133
-0.77461,-1.8768,2.4023,1.1319,1.453788048,-1.860845603,-0.8767810589999999,-4.50863664,-2.12434992,2.7191633699999995
-1.8187,-9.0366,9.0162,-0.12243,16.43486442,-16.39776294,0.222663441,-81.47579291999999,1.106350938,-1.1038533659999998
-3.5801,-12.9309,13.1779,-2.5677,46.29391509,-47.178199789999994,9.19262277,-170.40210710999997,33.202671929999994,-33.836893829999994
-1.8219,-6.8824,5.4681,0.057313,12.53904456,-9.96233139,-0.10441855470000001,-37.633651439999994,-0.3944509912,0.3133932153
-0.3481,-0.38696,-0.47841,0.62627,0.13470077600000002,0.16653452100000002,-0.218004587,0.1851255336,-0.2423414392,-0.2996138307
0.47368,3.3605,-4.5064,-4.0431,1.59180164,-2.134591552,-1.915135608,-15.143757200000001,-13.58683755,18.21982584
-3.4083,4.8587,-0.76888,-4.8668,-16.55990721,2.620573704,16.58751444,-3.735757256,-23.646321159999996,3.741985184
-1.6662,-0.30005,1.4238,0.024986,0.4999433099999999,-2.37233556,-0.0416316732,-0.42721118999999996,-0.0074970493,0.0355750668
-2.0962,-7.1059,6.6188,-0.33708,14.895387580000001,-13.87432856,0.706587096,-47.03253092,2.3952567719999998,-2.231065104
-2.6685,-10.4519,9.1139,-1.7323,27.89089515,-24.320442149999998,4.622642549999999,-95.25757141,18.10582637,-15.788008969999998
-0.47465,-4.3496,1.9901,0.7517,2.0645376399999997,-0.944600965,-0.35679440500000004,-8.65613896,-3.26959432,1.49595817
1.0552,1.1857,-2.6411,0.11033,1.2511506399999999,-2.7868887199999994,0.11642021599999999,-3.13155227,0.13081828099999998,-0.291392563
1.1644,3.8095,-4.9408,-4.0909,4.4357818,-5.753067520000001,-4.763443960000001,-18.8219776,-15.58428355,20.212318720000003
-4.4779,7.3708,-0.31218,-6.7754,-33.00570532,1.397910822,30.33956366,-2.301016344,-49.94011832,2.115144372
-2.7338,0.45523,2.4391,0.21766,-1.2445077740000001,-6.66801158,-0.595038908,1.110351493,0.09908536180000001,0.530894506
-2.286,-5.4484,5.8039,0.88231,12.455042400000002,-13.2677154,-2.01696066,-31.62196876,-4.807177804,5.120839009
-1.6244,-6.3444,4.6575,0.16981,10.30584336,-7.565643,-0.275839364,-29.549043,-1.077342564,0.7908900749999999
0.50813,0.47799,-1.9804,0.57714,0.24288105869999999,-1.006300652,0.29326214819999996,-0.946611396,0.2758671486,-1.142968056
1.6408,4.2503,-4.9023,-2.6621,6.9738922400000005,-8.043693840000001,-4.36797368,-20.836245690000002,-11.314723630000001,13.05041283
0.81583,4.84,-5.2613,-6.0823,3.9486172,-4.292326379,-4.962122809,-25.464692,-29.438332,32.00080499
-5.4901,9.1048,-0.38758,-5.9763,-49.98626247999999,2.127852958,32.81048463,-3.5288383839999993,-54.41301624,2.316294354
-3.2238,2.7935,0.32274,-0.86078,-9.0056853,-1.0404492120000002,2.774982564,0.90157419,-2.40458893,-0.2778081372
-2.0631,-1.5147,1.219,0.44524,3.12497757,-2.5149189,-0.918574644,-1.8464193,-0.674405028,0.54274756
-0.91318,-2.0113,-0.19565,0.066365,1.8366789339999998,0.178663667,-0.0606031907,0.39351084499999994,-0.13347992449999999,-0.012984312249999998
0.6005,1.9327,-3.2888,-0.32415,1.1605863500000002,-1.9749244000000001,-0.194652075,-6.356263760000001,-0.626484705,1.06606452
0.91315,3.3377,-4.0557,-1.6741,3.047820755,-3.703462455,-1.528704415,-13.53670989,-5.587643569999999,6.789647369999999
-0.28015,3.0729,-3.3857,-2.9155,-0.8608729350000001,0.948503855,0.8167773250000001,-10.403917530000001,-8.959039950000001,9.87100835
-3.6085,3.3253,-0.51954,-3.5737,-11.999345049999999,1.8747600899999999,12.895696449999999,-1.7276263619999999,-11.88362461,1.856680098
-6.2003,8.6806,0.009134,-3.703,-53.82232418,-0.0566335402,22.9597109,0.07928860039999999,-32.1442618,-0.033823202
-4.2932,3.3419,0.77258,-0.99785,-14.347445079999998,-3.316840456,4.28396962,2.581885102,-3.3347149149999997,-0.770918953
-3.0265,-0.062088,0.68604,-0.055186,0.18790933199999998,-2.07630006,0.167020429,-0.04259485152,0.0034263883679999997,-0.03785980344
-1.7015,-0.010356,-0.99337,-0.53104,0.017620734000000002,1.690219055,0.90356456,0.01028733972,0.00549945024,0.5275192047999999
-0.64326,2.4748,-2.9452,-1.0276,-1.5919398480000002,1.894529352,0.6610139760000001,-7.2887809599999995,-2.5431044800000002,3.02648752
-0.86339,1.9348,-2.3729,-1.0897,-1.670486972,2.048738131,0.9408360829999999,-4.59108692,-2.10835156,2.58574913
-2.0659,1.0512,-0.46298,-1.0974,-2.17167408,0.956470382,2.26711866,-0.486684576,-1.1535868799999998,0.508074252
-2.1333,1.5685,-0.084261,-1.7453,-3.3460810500000004,0.17975399130000003,3.7232484900000005,-0.1321633785,-2.73750305,0.1470607233
-1.2568,-1.4733,2.8718,0.44653,1.85164344,-3.6092782399999996,-0.5611989039999999,-4.23102294,-0.657872649,1.282344854
-3.1128,-6.841,10.7402,-1.0172,21.2946648,-33.432094559999996,3.1663401600000003,-73.4737082,6.958665200000001,-10.924931440000002
-4.8554,-5.9037,10.9818,-0.82199,28.664824980000002,-53.32103172,3.991090246,-64.83325266,4.852782362999999,-9.026929782
-2.588,3.8654,-0.3336,-1.2797,-10.0036552,0.8633568,3.3118636,-1.28949744,-4.946552380000001,0.42690792000000005
0.24394,1.4733,-1.4192,-0.58535,0.359396802,-0.34619964799999997,-0.142790279,-2.09090736,-0.8623961550000001,0.8307287200000001
-1.5322,-5.0966,6.6779,0.17498,7.809010519999999,-10.23187838,-0.268104356,-34.03458514,-0.8918030679999999,1.168498942
-4.0025,-13.4979,17.6772,-3.3202,54.02534475,-70.752993,13.2891005,-238.60507787999998,44.815727579999994,-58.691839439999995
-4.0173,-8.3123,12.4547,-1.4375,33.39300279,-50.03426631,5.7748687499999996,-103.52720281,11.948931250000001,-17.90363125
-3.0731,-0.53181,2.3877,0.77627,1.634305311,-7.337640870000001,-2.385555337,-1.269802737,-0.4128281487,1.8534998790000001
-1.979,3.2301,-1.3575,-2.5819,-6.392367900000001,2.6864925,5.1095801000000005,-4.38486075,-8.33979519,3.50492925
-0.4294,-0.14693,0.044265,-0.15605,0.063091742,-0.019007391,0.06700787,-0.00650385645,0.0229284265,-0.006907553249999999
-2.234,-7.0314,7.4936,0.61334,15.708147599999998,-16.7407024,-1.37020156,-52.69049904,-4.312638875999999,4.596124624
-4.211,-12.4736,14.9704,-1.3884,52.526329600000004,-63.040354400000005,5.846552400000001,-186.73478143999998,17.31834624,-20.78490336
-3.8073,-8.0971,10.1772,0.65084,30.82808883,-38.747653559999996,-2.477943132,-82.40580611999998,-5.269916563999999,6.623728847999999
-2.5912,-0.10554,1.2798,1.0414,0.273475248,-3.3162177600000002,-2.6984756800000005,-0.135070092,-0.109909356,1.3327837200000001
-2.2482,3.0915,-2.3969,-2.6711,-6.950310300000001,5.388710580000001,6.005167020000001,-7.41001635,-8.25770565,6.4023595900000005
-1.4427,3.2922,-1.9702,-3.4392,-4.74965694,2.84240754,4.96173384,-6.48629244,-11.32253424,6.77591184
-0.39416,-0.020702,-0.066267,-0.44699,0.008159900320000002,0.026119800720000003,0.17618557840000001,0.0013718594340000002,0.00925358698,0.029620686330000003
-1.522,-6.6383,5.7491,-0.10691,10.103492600000001,-8.750130200000001,0.16271702000000002,-38.164250530000004,0.7097006530000001,-0.6146362810000001
-2.8267,-9.0407,9.0694,-0.98233,25.55534669,-25.63647298,2.7767522110000002,-81.99372457999999,8.880950831,-8.909143702
-1.7263,-6.0237,5.2419,0.29524,10.39871331,-9.049091970000001,-0.509672812,-31.57563303,-1.778437188,1.547618556
-0.94255,0.039307,-0.24192,0.31593,-0.03704881285,0.228021696,-0.2977798215,-0.00950914944,0.01241826051,-0.0764297856
-0.89569,3.0025,-3.6067,-3.4457,-2.6893092249999997,3.230485123,3.086279033,-10.82911675,-10.34571425,12.42760619
-6.2815,6.6651,0.52581,-7.0107,-41.86682565,-3.302875515,44.03771205,3.5045762309999997,-46.727016569999996,-3.686296167
-2.3211,3.166,-1.0002,-2.7151,-7.3486025999999995,2.32156422,6.30201861,-3.1666331999999997,-8.5960066,2.71564302
-1.3414,-2.0776,2.8093,0.60688,2.7868926399999996,-3.76839502,-0.8140688319999999,-5.836601679999999,-1.260853888,1.7049079839999999
-2.258,-9.3263,9.3727,-0.85949,21.058785399999998,-21.1635566,1.94072842,-87.41261201,8.015861587,-8.055741923
-3.8858,-12.8461,12.7957,-3.1353,49.91737538,-49.721531060000004,12.18314874,-164.37484177,40.27637733,-40.11835821
-1.8969,-6.7893,5.2761,-0.32544,12.87862317,-10.00823409,0.617327136,-35.821025729999995,2.209509792,-1.7170539839999999
-0.52645,-0.24832,-0.45613,0.41938,0.130728064,0.24012963849999996,-0.22078260099999997,0.1132662016,-0.1041404416,-0.1912917994
0.009661,3.5612,-4.407,-4.4103,0.0344047532,-0.042576026999999995,-0.042607908300000004,-15.694208399999999,-15.70596036,19.436192100000003
-3.8826,4.898,-0.92311,-5.0801,-19.0169748,3.584066886,19.72399626,-4.521392779999999,-24.882329799999997,4.689491111
